family,seed,variant,variant_label,country,contrast_country,topic,exact_pair,margin_switch,target_margin,contrast_margin
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,2.2739227371610866,-2.0704475749526026
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Media and culture,0.0,0.0,1.412085149278246,-1.8776943660473613
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Economy and business,0.0,1.0,0.11217203029301004,0.8228690482940912
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Economy and business,0.0,0.0,-0.9636941266825252,1.0596453961803505
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Economy and business,0.0,0.0,-0.5009229496384515,0.6075847778557408
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,1.0,0.32716401411275875,0.18208401328436885
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Geography and infrastructure,0.0,0.0,-12.79445461828837,12.487763755591537
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Economy and business,0.0,0.0,-3.462075796897042,3.138666930288691
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,0.0,0.7883403893003571
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,3.061388511783056,-2.75919136255125
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Economy and business,0.0,0.0,-6.902193239574509,6.991953176116832
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Economy and business,0.0,0.0,1.8363904181796844,-2.193242311474439
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Economy and business,0.0,0.0,-1.1474687842183,1.2373140562701277
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Sports,0.0,0.0,1.673111034170839,-1.4492746563810641
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Sports,0.0,0.0,0.8525574632863044,-0.10410736093897377
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Sports,0.0,0.0,1.6136890560379182,-0.6943369601387355
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Sports,0.0,0.0,1.3787243436427197,-0.4388164061654223
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Sports,0.0,0.0,1.5530715169609097,-0.802150692105136
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Economy and business,0.0,0.0,-3.9535200519059437,3.478622748373697
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Economy and business,0.0,0.0,3.934337222441803,-3.606975405569365
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Civic institutions,0.0,0.0,0.8288721483090677,-1.0926852523077155
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Politics and government,0.0,0.0,-2.0551935828694177,2.444450710483455
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Civic institutions,0.0,0.0,-1.3927346877639657,1.2482056163922337
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Civic institutions,0.0,0.0,1.1299545579971788,-1.2876226358572502
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Civic institutions,0.0,0.0,1.3015379648284089,-0.9133690278785433
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Civic institutions,0.0,0.0,-2.16677815104425,2.097589854030436
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Civic institutions,0.0,0.0,-2.3124651419477154,2.128519051110965
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Politics and government,0.0,0.0,-2.9169396146382756,2.717246578079993
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Politics and government,0.0,0.0,-2.3781601743894116,2.102241038134288
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Economy and business,0.0,0.0,-0.8671744282303919,1.2350666099038925
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Economy and business,0.0,0.0,0.546875,-0.375
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Economy and business,0.0,0.0,3.96875,-3.984375
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Economy and business,0.0,0.0,0.7748367696923104,-0.31623811650046996
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Economy and business,0.0,1.0,0.3301039700678956,0.15710718565224724
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Economy and business,0.0,0.0,-1.7295511596988895,0.9529229845137284
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Economy and business,0.0,0.0,1.5372637591356977,-0.906591447695412
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Economy and business,1.0,1.0,0.2627801297667851,0.617533304951948
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,-0.7357843633469976,1.708070843484105
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Economy and business,0.0,0.0,-1.7869048824141434,2.154797064087644
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,1.7606268694374663,-1.5766807786007142
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Economy and business,0.0,0.0,0.013139006488339433,-0.5781162854869297
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Media and culture,0.0,1.0,0.2627801297667851,1.051120519067144
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Politics and government,0.0,0.0,1.5794156996129889,-0.7060917245328664
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Civic institutions,0.0,0.0,-1.9261704911742257,1.9172050827476852
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Civic institutions,0.0,0.0,-2.6114453235833563,3.371115458726063
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Politics and government,0.0,1.0,2.8801109816472157,0.29730177875068
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Civic institutions,0.0,0.0,-2.16321754023926,3.5619145109486485
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Civic institutions,0.0,0.0,2.3812032455846843,-1.8465215035376197
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Civic institutions,0.0,0.0,-0.32357343180169984,0.3044648143651374
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Economy and business,0.0,0.0,2.9746795647244912,-2.961540558236152
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Sports,0.0,0.0,-2.752367814959465,3.01514794472625
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Sports,0.0,0.0,-1.0517296045155273,1.8986388503453906
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Sports,0.0,0.0,1.791466918126618,-1.2676464999810868
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Sports,0.0,0.0,-0.4886453954689678,0.9904607898259261
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,0.0,2.2557621917781665,-1.733375157892696
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Civic institutions,0.0,0.0,0.5507559195738594,-0.6872122800573823
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Economy and business,0.0,0.0,-1.5514818565159256,1.595769564518335
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Civic institutions,0.0,0.0,-0.3158831399225974,1.0777189479712153
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Education,0.0,0.0,-2.3518821614127337,2.0496850121809285
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Education,0.0,0.0,5.51913145731884,-4.748676331182935
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Education,0.0,0.0,0.3495591946521337,-0.39581946429890813
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Education,0.0,0.0,0.5386992660219097,-0.14452907137173376
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Education,0.0,0.0,0.4511524383556331,-1.6858854275394712
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Education,0.0,0.0,-2.1150425950949945,2.5829805330750766
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Sports,0.0,0.0,4.068922778179728,-4.562426844409922
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Politics and government,0.0,0.0,-1.463141165288814,0.5296342757921852
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Geography and infrastructure,0.0,0.0,-2.8123328899280473,4.191073498671508
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Civic institutions,0.0,0.0,-1.4242148143011502,1.9855456001636327
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Civic institutions,0.0,0.0,-0.18037275854053014,0.4466686289910351
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,-1.4050673124711945,2.208801332628723
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Sports,0.0,0.0,1.2956843408918166,-1.0971520628519427
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Public life and holidays,0.0,0.0,2.3982313828378388,-1.3772021802435113
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Media and culture,1.0,1.0,0.14572342356012324,0.5089502924796037
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,0.22336311030176859,-0.2627801297667869
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,-1.4715687266940005,1.5898197850890554
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Geography and infrastructure,0.0,0.0,1.709828095475764,-1.173828787613946
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Economy and business,0.0,0.0,1.4391654062206234,-1.5595126129463708
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Sports,0.0,0.0,0.48982756296545027,-0.1811443156694903
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Media and culture,0.0,0.0,3.273294300992797,-4.363024951316895
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,0.0,-0.2365021167901098,1.0905375385321605
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Economy and business,0.0,0.0,0.8125,-0.78125
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Civic institutions,0.0,0.0,-1.116008663300775,1.7096302927160831
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Economy and business,0.0,0.0,-1.0703484768019518,1.8613028353605046
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Geography and infrastructure,0.0,1.0,0.7095063503703205,0.8671744282303928
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Public life and holidays,0.0,0.0,1.65625,-1.578125
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Public life and holidays,0.0,0.0,0.4687486549957196,-0.30348113373544905
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Public life and holidays,0.0,0.0,-2.415305928986653,2.3499309354689757
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Public life and holidays,0.0,0.0,3.7971728751300553,-3.350446654526518
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Public life and holidays,0.0,0.0,1.4316873829848848,-0.3190600855434429
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Public life and holidays,0.0,0.0,4.737100602734148,-4.499651950968025
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Public life and holidays,0.0,0.0,-1.8776623516697981,1.9456013906705714
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Politics and government,0.0,0.0,1.4381955302047817,-0.426185573474676
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Civic institutions,0.0,0.0,2.6862343362369874,-1.3044391278813503
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Civic institutions,0.0,0.0,2.778149225663636,-1.2347329891838372
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Economy and business,0.0,0.0,1.3040652911595352,-1.1279645653360566
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Civic institutions,0.0,0.0,1.952868473201855,-1.4746756131405458
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Civic institutions,0.0,0.0,-1.9233340793055937,1.8283546185991444
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Economy and business,0.0,0.0,2.9825544728530184,-1.9314339537858762
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Geography and infrastructure,0.0,0.0,0.8014793957886965,-0.8803134347187314
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Geography and infrastructure,0.0,0.0,-0.19446838611736084,0.9821084510007534
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Geography and infrastructure,0.0,0.0,5.136860360837407,-4.1379195619759255
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Education,0.0,0.0,-4.212281559068364,4.015142488561029
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Politics and government,0.0,0.0,-0.019966972007696704,1.8369614247080346
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Public life and holidays,0.0,0.0,-1.032077336370957,1.9643067191950117
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Education,0.0,0.0,1.6674333349898536,-0.3155652964582121
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Education,0.0,0.0,-0.4113512447172418,1.8627877377014341
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Public life and holidays,0.0,0.0,6.070220997612754,-4.9928224655689295
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,-2.7591913625512507,2.680357323621216
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Civic institutions,0.0,0.0,3.021448544051516,-1.8508845100002347
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Education,0.0,0.0,-2.4970550571520587,2.5556740166379814
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Civic institutions,0.0,0.0,3.489118827997835,-4.087840815021158
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,-0.2706452409538551,0.4737792529713376
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,2.65455640694012,-0.9430058806799302
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,1.0,0.9344462285376025,0.6071258168825224
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Politics and government,0.0,0.0,2.785469375527928,-1.6555148175307508
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Politics and government,0.0,0.0,1.4978467396706776,-0.9722864801371074
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Economy and business,0.0,0.0,-3.21831271769903,3.824358619083915
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,0.0,-1.879548998080205,1.822399944014725
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,-0.7620623763236782,0.6569503244169637
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,-0.9197304541837497,0.6043942984636068
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,0.0,-1.2100997846628196,2.427425327828308
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Geography and infrastructure,0.0,1.0,0.5755848122527123,0.1350993387010888
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Geography and infrastructure,0.0,0.0,0.8187845285964936,-0.01850205564366192
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Public life and holidays,0.0,0.0,-0.9787373223243065,1.0740969131856888
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Politics and government,0.0,0.0,-3.993130625623925,4.043048055643166
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Civic institutions,0.0,0.0,0.7513009550107066,-0.02209708691207979
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Politics and government,0.0,0.0,-3.086813984887389,3.30524021276128
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Economy and business,0.0,0.0,-1.7347799920578062,1.602274857234418
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Economy and business,0.0,0.0,-3.438534658660993,3.7052677386918678
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Media and culture,0.0,0.0,-3.565005240736083,3.2299690107267907
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Media and culture,0.0,0.0,-0.4032528511215592,0.9025350976784523
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Economy and business,0.0,0.0,6.201611062496144,-5.623494777009216
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ireland,United Kingdom,Media and culture,0.0,0.0,-2.809002856148827,2.3967941697702013
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Civic institutions,0.0,0.0,2.027057321147936,-1.8765154192000555
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Geography and infrastructure,0.0,0.0,1.859375,-1.09375
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,1.0511205190671422,-1.392734687763964
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Geography and infrastructure,0.0,0.0,-4.800998515884146,6.4053840998346825
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",South Africa,United Kingdom,Geography and infrastructure,0.0,0.0,2.2046841242805595,-2.437066480446548
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Media and culture,0.0,0.0,-1.3588642494624015,2.1761184804727716
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Media and culture,0.0,0.0,4.049030177369544,-3.9171397728993806
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Economy and business,0.0,0.0,-2.015625,2.046875
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Politics and government,0.0,0.0,-1.1825105839505374,0.8146184022770342
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Politics and government,0.0,1.0,0.46075390033168606,0.41314999929594975
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Civic institutions,0.0,0.0,-0.5276691748053839,4.0738929774432755
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Politics and government,0.0,0.0,-1.910028013216781,3.2280966506726454
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Politics and government,0.0,0.0,-2.1045403075523064,2.1474973025086452
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Politics and government,0.0,0.0,-0.6989353873381656,1.1866631751404046
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Civic institutions,0.0,0.0,-1.5058561425218615,3.484918843503344
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Education,0.0,1.0,0.40849388738892856,0.7626400075729105
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Civic institutions,1.0,1.0,0.4815297406189929,2.6301036971453016
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Politics and government,0.0,0.0,-0.19966972007696082,0.6589100762539681
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Tanzania,United Kingdom,Politics and government,0.0,0.0,-2.1831057053732703,2.3996120563193823
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Politics and government,0.0,0.0,-1.2116227694517638,4.3901391465887425
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Politics and government,1.0,1.0,0.6957788774243889,0.54462115640011
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Education,0.0,1.0,0.43118291510815787,0.16049667429150993
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Economy and business,0.0,0.0,0.34219609055312983,-0.3561284034534964
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Geography and infrastructure,0.0,0.0,1.1562325709738595,-0.9722864801371074
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,-2.5429006047303453,2.5333259164944177
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,3.3623477850936494,-2.8435942924738224
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,-0.3641152082638861,0.24010956285065
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Civic institutions,0.0,0.0,1.566065917343792,-1.0172161143090541
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Politics and government,0.0,0.0,1.771967878546036,-0.9488034978927855
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Education,0.0,0.0,4.126067182169702,-2.741994493629564
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Civic institutions,0.0,0.0,3.149466214206763,-2.9133861042889535
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Public life and holidays,0.0,0.0,-0.5990091602308816,1.1880348344579126
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Pakistan,India,Civic institutions,0.0,0.0,-1.4560056605713712,1.555943917911283
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Ghana,United Kingdom,Sports,0.0,0.0,-1.6686538240190885,3.8497289010834113
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",India,United Kingdom,Media and culture,0.0,0.0,0.8803134347187331,-1.2350666099038925
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,0.9985644931137863,-0.48614324006855547
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,0.6648562249451437,-0.8310702811814297
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Malaysia,United Kingdom,Media and culture,0.0,0.0,2.299326135459376,-1.3007616423455897
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Media and culture,0.0,0.0,0.3443005450608796,-0.43928000576732806
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Media and culture,0.0,0.0,-0.6896562794660737,0.6937760400901896
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Media and culture,0.0,0.0,0.6415536348568871,-0.17773545750092268
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Bangladesh,India,Media and culture,0.0,0.0,-1.2244645800231986,1.2355437061994774
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Media and culture,0.0,0.0,2.8926103153470493,-2.4227793074149364
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,-5.463207289881298,5.9386037646424885
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Kenya,United Kingdom,Media and culture,0.0,0.0,-1.747487862949125,1.8000438889024828
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,-0.9592867057020111,1.220859722874108
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Canada,United States,Media and culture,0.0,0.0,2.231805778120041,-1.5688931707576526
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United Kingdom,United States,Media and culture,0.0,0.0,-5.327053396610594,5.294209544391148
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Nigeria,United Kingdom,Media and culture,0.0,0.0,-1.655514817530749,2.654079310644539
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Philippines,United States,Media and culture,0.0,0.0,-3.0052038200428264,2.2759999519442005
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Sri Lanka,India,Geography and infrastructure,0.0,0.0,-1.0566465003592445,0.8904324441229576
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Economy and business,0.0,0.0,4.498310190549088,-3.6904320153639256
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Politics and government,0.0,0.0,-1.3185152570976424,1.7329791977706694
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",United States,United Kingdom,Civic institutions,0.0,0.0,1.923334079305592,-1.6621405623628576
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Hong Kong,United Kingdom,Civic institutions,0.0,0.0,1.4885248654860526,-2.521606892824753
MAPLE Chat 1B,41,tplus_eplus,"(T+, I+)",Jamaica,United States,Civic institutions,0.0,0.0,-5.536016081573667,5.10134142586336
