plot,size,train_continent,test_continent,test_meta,test_path,model_a,model_b,n_samples,mean_nll_a,mean_nll_b,mean_ppl_a,mean_ppl_b,delta_nll,delta_nll_ci_low,delta_nll_ci_high,delta_ppl,delta_ppl_ci_low,delta_ppl_ci_high,p_value,status
plot4,500m,asia,asia,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.2390919366833644,2.2713638165484507,9.384805419479473,9.692610746997188,-0.032271879865086284,-0.03502883733890522,-0.029342020804303485,-0.3078053275177144,-0.33450579225536237,-0.2794197712095031,0.0,ok
plot4,500m,asia,europe,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.9748849434375564,2.9020314221732946,19.587369464544196,18.21110225613768,0.07285352126426181,0.06715046012179843,0.0787222765750658,1.3762672084065173,1.2613456998998864,1.4935525253435211,0.0,ok
plot4,500m,asia,europe,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_500m,/scratch/amukher6/metacul/models/asia_with_metadata_500m,1000,2.986901811456192,2.9946814230923313,19.824168238465777,19.978994029766618,-0.007779611636139272,-0.013101238661219714,-0.002793782406062885,-0.15482579130084062,-0.2630032905998807,-0.05521659268795603,0.006,ok
plot4,500m,europe,africa,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.940764560163932,2.82255990397039,18.930314144871918,16.819852815982365,0.1182046561935417,0.11191911696291357,0.1244390815996932,2.110461328889553,1.9917672574130947,2.232436943680815,0.0,ok
plot4,500m,europe,africa,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.938104619540352,2.9536335964408202,18.88002754259828,19.175503334776355,-0.015528976900468283,-0.019373544835363334,-0.01162180444059463,-0.29547579217807396,-0.37020126135607334,-0.22094903521058049,0.0,ok
plot4,500m,europe,america,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.8552885504561565,2.7735203337567955,17.37945133281725,16.014912729629003,0.08176821669936096,0.07714746541486811,0.08645824354974181,1.3645386031882474,1.2835499915373303,1.4504338992984238,0.0,ok
plot4,500m,europe,america,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.8501045103611586,2.8663470694759923,17.289588687306885,17.572708927865303,-0.016242559114833632,-0.019896119877300045,-0.01258591047558213,-0.2831202405584179,-0.34752144344328123,-0.21831035222739523,0.0,ok
plot4,500m,europe,asia,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.919763543926131,2.8050648126912954,18.53690377800417,16.528147105044642,0.11469873123483554,0.10910866427889925,0.12065782463599121,2.008756672959528,1.8978798887707866,2.1287514959248965,0.0,ok
plot4,500m,europe,asia,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.9117097490610755,2.925117746733457,18.388210932110933,18.636420298327135,-0.013407997672381544,-0.017528157059680794,-0.009461706691312714,-0.2482093662162015,-0.32693807495456095,-0.17499587356955693,0.0,ok
plot4,500m,europe,europe,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.370073212981856,2.2641321742231857,10.698175500768716,9.622770088576726,0.10594103875867011,0.10152195639039961,0.11060042638915672,1.0754054121919907,1.0190568417581491,1.132881673916976,0.0,ok
