model_path,test_set_path,mean_ppl,ci_low,ci_high,skipped_samples,ci_level,ci_method,split,max_samples,seed,bootstrap_iters
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_with_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/europe/with_metadata/,13.595328,13.262968,13.976061,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,17.833087,17.281466,18.350883,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,15.447462,15.046366,15.891687,3,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_africa_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,13.740708,13.332199,14.126338,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,17.176905,16.731348,17.649269,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,14.831262,14.462132,15.236899,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_america_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,13.591123,13.239901,13.955105,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,16.913644,16.457997,17.386943,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,14.609218,14.228525,14.999978,1,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_asia_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,13.190728,12.843277,13.565057,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,18.609412,18.140357,19.125243,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,16.094676,15.685065,16.534601,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/leave_one_out/combined_no_europe_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,14.676887,14.304078,15.076478,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/combined/with_metadata/,12.136876,11.724901,12.532737,8,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/combined/with_metadata/,10.546584,10.228697,10.898374,15,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/combined/with_metadata/,9.393199,9.08655,9.696752,6,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,13.093821,12.626606,13.542012,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,11.350801,10.965613,11.720725,3,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/combined/without_metadata/,10.11385,9.759313,10.437952,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/africa/with_metadata/,10.481151,10.150702,10.827224,5,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/america/with_metadata/,12.946465,12.566106,13.331988,5,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/asia/with_metadata/,11.596944,11.219223,12.013724,11,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/europe/with_metadata/,11.821304,11.410565,12.264733,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/africa/with_metadata/,9.106001,8.812081,9.408852,10,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/america/with_metadata/,11.199207,10.886286,11.529061,13,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/asia/with_metadata/,10.090377,9.725299,10.420356,24,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/europe/with_metadata/,10.210087,9.867,10.578687,2,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/africa/with_metadata/,8.130886,7.876867,8.389395,5,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/america/with_metadata/,9.910451,9.607927,10.192014,5,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/asia/with_metadata/,8.959295,8.690696,9.271251,8,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_with_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/europe/with_metadata/,9.12724,8.826318,9.4564,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,11.492017,11.094729,11.884566,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,13.872882,13.495453,14.277659,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,12.518888,12.098903,12.968362,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step2k,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,12.740986,12.299936,13.20743,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,9.94682,9.614566,10.273754,3,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,11.902074,11.548336,12.236919,1,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,10.843826,10.505164,11.208347,5,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step4k,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,10.985782,10.62428,11.378437,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/africa/without_metadata/,8.875716,8.586025,9.184479,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/america/without_metadata/,10.609206,10.309545,10.918397,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/asia/without_metadata/,9.686711,9.359237,10.029846,0,0.95,bootstrap,test,1000,42,1000
/path/to/metacul/models/ablation_intermediates/metadata/combined_without_metadata_1b_step8k,/path/to/metacul/training_data/meco_datasets/continents/europe/without_metadata/,9.83341,9.515402,10.17197,0,0.95,bootstrap,test,1000,42,1000
