row_key,track,label,group,metric_key,metric_type,delta,ci_low,ci_high,n,plus_value,minus_value,source_plus,source_minus,rescore_alpha,rescore_beta
gemma4_e2b,chat,Gemma-4-E2B-it,Gemma-4 family,geomlama,accuracy_pp_gain,2.0,-6.0,10.016666666666671,150,39.33333333333333,37.333333333333336,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,chat,Gemma-4-E2B-it,Gemma-4 family,globalopinionqa,accuracy_pp_gain,-0.0509268690160929,-0.41785496027704216,0.326186596048075,9818,16.785496027704216,16.83642289672031,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,chat,Gemma-4-E2B-it,Gemma-4 family,globalmmlu_cs,accuracy_pp_gain,0.5050505050505051,-1.3983585858585856,2.152777777777779,792,34.5959595959596,34.090909090909086,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,chat,Gemma-4-E2B-it,Gemma-4 family,normad,accuracy_pp_gain,1.1014052411697683,0.0759589821496392,2.204709456893278,2633,45.3475123433346,44.246107102164835,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,chat,Gemma-4-E2B-it,Gemma-4 family,blend,accuracy_pp_gain,-0.5089058524173028,-2.5445292620865136,1.7875318066157775,393,21.882951653944023,22.391857506361323,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e2b,chat,Gemma-4-E2B-it,Gemma-4 family,worldvaluebench,wvb_emd_gain,0.029092363968907187,0.007459686185253612,0.04930794808333254,333,0.3227594878829447,0.35185185185185186,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e2b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,base,Gemma-4-E4B Base,Gemma-4 family,geomlama,accuracy_pp_gain,5.333333333333334,-3.3499999999999996,12.683333333333339,150,44.0,38.666666666666664,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,base,Gemma-4-E4B Base,Gemma-4 family,globalopinionqa,accuracy_pp_gain,-0.5500101853738032,-0.9485129354247301,-0.16271134650641672,9818,18.201262986351598,18.7512731717254,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,base,Gemma-4-E4B Base,Gemma-4 family,globalmmlu_cs,accuracy_pp_gain,2.904040404040404,1.3857323232323233,4.5486111111111125,792,46.717171717171716,43.813131313131315,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/globalmmlu_cs/llama3_chat_with_metadata/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/globalmmlu_cs/llama3_chat_without_metadata/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,base,Gemma-4-E4B Base,Gemma-4 family,normad,accuracy_pp_gain,1.709077098366882,0.9485377895936195,2.5066464109380937,2633,65.05886821116597,63.34979111279909,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/normad/llama3_chat_with_metadata/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/normad/llama3_chat_without_metadata/normad_llama3_chat_without_metadata.jsonl,,0.0
